Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
44,ABCL,Healthcare,Biotechnology,NASDAQ,234.08,99,99,95,48,12.7,4092718231.7742777,324047363.0,0.1367,-3.64,4711110,5401040,6836784,-0.763
45,IZM,Technology,Electronics & Computer Distribution,NASDAQ,230.58,99,4,1,2,1.29,605712.2354154587,480724.0,0.021,-52.75,241050,166970,704224,0.072
46,PURR,Financial Services,Capital Markets,NASDAQ,230.01,99,98,95,85,12.85,2825942436.7935905,200563691.0,1.46,-11.2,27190930,27739230,19560946,
47,AGEN,Healthcare,Biotechnology,NASDAQ,225.6,99,97,29,81,8.54,354521036.29302406,45161916.0,0.1504,-3.5,927790,1002936,1319892,0.344
48,MTC,Financial Services,Capital Markets,NASDAQ,224.77,99,91,85,99,5.31,686160004.4935927,99587811.0,0.0066000004,-41.62,45830,27490,28862,
49,MAAS,Financial Services,Asset Management,NASDAQ,224.51,99,99,99,85,15.37,7437393087.018723,442175578.0,0.0018000001,-38.27,839540,382746,276600,
50,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,223.05,99,99,90,89,51.63,3842148762.909237,71322607.0,0.1463,-12.34,608950,603546,541590,
51,UCAR,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,222.58,99,1,29,0,4.44,8200208.73687458,1774937.0,0.0025,-79.73,39230,378866,400480,-0.248
52,BDSX,Healthcare,Diagnostics & Research,NASDAQ,220.51,99,98,98,97,29.1,308092653.6498642,10551118.0,0.036199998,-7.06,85380,111050,97660,0.342
53,CUE,Healthcare,Biotechnology,NASDAQ,218.96,99,95,98,4,31.41,269146533.15769196,7264414.0,0.046,-30.97,711190,346936,286410,1.667
54,AMD,Technology,Semiconductors,NASDAQ,218.89,99,96,98,88,630.63,913892189969.0443,1632475042.0,0.0257,7.85,25662290,20566096,23871764,0.501
55,SWVL,Industrials,Railroads,NASDAQ,214.29,99,60,14,9,4.09,80936402.10846853,18954661.0,0.0231,-51.75,298460,3084286,1855812,
56,OMER,Healthcare,Biotechnology,NASDAQ,213.08,99,98,88,94,20.08,1293579267.6706924,72388316.0,0.18270001,2.19,1838270,1726580,1902208,
57,ORKA,Healthcare,Biotechnology,NASDAQ,212.9,99,99,99,99,84.46,6287272956.42321,66209699.0,0.1714,-26.89,1150270,903850,894232,
58,OABI,Healthcare,Biotechnology,NASDAQ,212.57,99,98,86,26,4.61,649895048.5558805,145390398.0,0.0452,-15.1,1191590,2159416,1554036,2.442
59,FIRY,Communication Services,Electronic Gaming & Multimedia,NYSE,212.46,99,94,97,7,12.42,171874139.91635513,16622257.0,0.2188,-37.9,221360,163526,612286,0.229
60,ROMA,Industrials,Consulting Services,NASDAQ,211.74,99,99,97,98,8.97,558120023.4533758,59564571.0,0.0146,-23.79,1960,3116,6638,-0.362
61,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,211.39,98,99,94,91,57.68,1586363992.5,28583135.0,0.0652,-13.09,493320,612126,594904,0.986
62,LITE,Technology,Communication Equipment,NASDAQ,210.8,98,99,99,99,941.65,83502624591.06445,89700000.0,0.0866,-13.27,4830200,4383320,4714342,1.093
63,SILC,Technology,Communication Equipment,NASDAQ,210.74,98,98,97,88,52.78,264332639.53717422,5747611.0,0.025,-0.32,169830,196226,183152,0.585
64,SYRE,Healthcare,Biotechnology,NASDAQ,209.84,98,99,99,98,85.69,7957682020.5,88173762.0,0.1438,-22.22,1389390,1229693,1067256,
65,RXT,Technology,Software - Infrastructure,NASDAQ,209.84,98,96,99,22,3.97,968516817.8467155,254872850.0,0.2219,-53.84,7724820,7259123,7413848,0.006
66,STX,Technology,Computer Hardware,NASDAQ,208.93,98,98,99,98,916.83,195282841496.63147,227393014.0,0.0427,-19.93,4243250,3803263,4523184,0.485
67,INTC,Technology,Semiconductors,NASDAQ,208.87,98,97,99,93,123.0,570641549791.2291,5254526315.0,0.028800001,-13.59,122852260,102088476,109601060,0.254
68,RVMD,Healthcare,Biotechnology,NASDAQ,207.98,98,99,98,96,204.97,40927538362.99716,214336418.0,0.0479,-8.62,2581500,2026280,1921894,
69,BFLY,Healthcare,Medical Devices,NYSE,207.65,98,99,98,92,9.39,2098327272.5139208,266285183.0,0.1592,-6.57,6765120,5111036,6009580,0.395
70,CPIX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,207.12,98,99,96,29,7.61,109676345.81202078,14983107.0,0.0313,-18.0,51700,61990,92276,-0.563
71,ABSI,Healthcare,Biotechnology,NASDAQ,206.94,98,99,99,43,9.74,1656075131.0344505,171614010.0,0.2608,-19.2,4855420,3467783,3162560,-0.464
72,BBGI,Communication Services,Broadcasting,NASDAQ,206.61,98,99,99,14,15.29,31904370.94781685,1852751.0,0.1031,-47.82,21830,49420,51956,-0.167
73,BE,Industrials,Electrical Equipment & Parts,NYSE,206.58,98,97,99,99,288.7,78235300356.1018,294527346.0,0.0743,-17.81,19552330,15172636,16167656,1.655
74,CHRN,Technology,Information Technology Services,NASDAQ,205.56,98,99,97,93,19.85,2973916780.951256,145637452.0,3.76,-33.83,115820,148216,174116,
75,ANTX,Healthcare,Biotechnology,NASDAQ,204.42,98,99,98,98,4.88,190568004.047616,37736237.0,0.0789,-32.13,261690,230546,216638,
76,ANRO,Healthcare,Biotechnology,NYSE,204.3,98,99,99,99,26.49,1187858506.0436096,39242104.0,0.1145,-29.32,653180,545353,498214,
77,XHG,Financial Services,Insurance Brokers,NASDAQ,203.24,98,99,26,17,2.35,127838857.46319866,51547926.0,0.0008,-67.5,10420,122530,1805758,0.126
78,VICR,Technology,Electronic Components,NASDAQ,202.6,98,95,99,98,281.96,10268891407.322632,46106732.0,0.085,-26.31,1164040,892393,900408,0.493
79,CLYM,Healthcare,Biotechnology,NASDAQ,202.16,98,99,99,99,11.66,806979393.7050962,57436255.0,0.17930001,-36.39,1841820,1710856,1443550,
80,RNG,Technology,Software - Application,NYSE,199.56,98,97,77,86,76.16,6000752852.288116,83506162.0,0.1433,-2.3,1826490,1522020,1974720,0.059
81,ATEX,Communication Services,Telecom Services,NASDAQ,197.67,98,99,99,92,81.42,1501187394.616768,19498473.0,0.13340001,-27.95,320860,311023,329238,0.381
82,LIFE,Financial Services,Insurance Brokers,NASDAQ,197.25,98,98,84,19,34.3,2295340344.0,63759454.0,0.053400002,-19.39,2053400,1582116,1482732,1.134
83,DRTS,Healthcare,Biotechnology,NASDAQ,197.23,98,99,97,94,14.54,1376566329.5660477,90325876.0,0.0481,-7.92,535470,588346,589650,
84,ECO,Industrials,Marine Shipping,NYSE,196.84,98,97,90,96,77.9,3316843323.095169,39044655.0,0.0418,-10.78,1059550,697953,628820,2.394
85,UMC,Technology,Semiconductors,NYSE,196.51,98,96,98,76,24.31,61719631684.50592,2507908580.0,0.014400001,-16.06,12775680,11433426,12914040,0.17
86,ASX,Technology,Semiconductors,NYSE,195.53,98,97,98,96,44.31,108390592925.08467,2603665389.0,0.005,-2.66,7289510,6592520,7418944,0.267
87,NCPL,Financial Services,Capital Markets,NASDAQ,194.06,98,8,23,3,1.36,5815293.132804811,7847899.0,0.22559999,-50.55,36500880,40471683,24680668,-0.382
88,MRVL,Technology,Semiconductors,NASDAQ,192.41,98,98,98,88,261.94,219508601725.25,898704613.0,0.0509,-20.6,17682270,22010343,22251386,0.365
89,IMOS,Technology,Semiconductors,NASDAQ,191.26,98,95,97,93,71.78,2131456511.271904,34770906.0,0.004,-8.39,95910,74800,94716,0.287
90,HPE,Technology,Communication Equipment,NYSE,191.04,98,97,94,78,62.94,80656757743.93445,1327464779.0,0.047399998,-2.04,22010100,22971650,20371444,0.337
91,IMMX,Healthcare,Biotechnology,NASDAQ,190.83,98,99,97,99,10.97,894241425.0,71539314.0,0.16239999,-27.35,1573480,1522086,1598266,
92,ETS,Industrials,Trucking,NASDAQ,189.9,98,90,73,21,1.59,126663342.55401611,48716672.0,0.0022,-41.97,509890,433610,301608,0.153
93,HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,189.21,98,96,82,69,37.26,425315376.27545166,13442332.0,0.0345,8.76,81840,84626,74812,0.116
94,QXL,Technology,Information Technology Services,NASDAQ,188.96,98,96,97,20,5.0,73883611.17125702,13336392.0,0.0068,-35.06,126060,65256,69550,-0.208
95,NUAI,Technology,Software - Infrastructure,NASDAQ,188.86,98,99,99,99,7.06,624437740.7672067,106559339.0,0.2577,-25.25,10089460,7603263,7251054,-0.825
96,TKNO,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,188.86,98,95,88,16,9.33,418231434.29195595,53688246.0,0.1412,17.88,329810,254856,226758,0.185
97,RLYB,Healthcare,Biotechnology,NASDAQ,188.71,98,98,99,95,16.62,91323321.79722595,5312584.0,0.0124,-5.43,10930,10320,17862,
98,SIF,Industrials,Aerospace & Defense,NYSE ARCA,187.85,98,98,99,98,22.06,128960124.6086731,6254128.0,0.056799997,-23.93,54660,85876,119950,0.183
99,AMWL,Healthcare,Health Information Services,NYSE,187.74,98,96,91,33,13.43,233870422.5,17008758.0,0.009,-5.36,104050,96500,119758,-0.266
100,IBRX,Healthcare,Biotechnology,NASDAQ,185.8,98,98,98,98,8.44,8987411109.885456,1059836273.0,0.3134,-32.1,12697850,9616873,9348284,0.939
101,SIMO,Technology,Semiconductors,NASDAQ,185.28,98,97,99,91,276.23,9226637355.804443,33907750.0,0.0558,-22.19,827780,829133,1025670,1.27
102,KRSA,Healthcare,Biotechnology,NASDAQ,185.28,98,97,78,97,31.0,1593494537.1897697,45541425.0,,-47.78,83260,41831,26470,
103,DOCN,Technology,Software - Infrastructure,NYSE,185.06,98,97,98,97,139.75,15301802565.235138,117579550.0,0.0876,-25.47,3233250,2642333,2967728,0.286
104,COHU,Technology,Semiconductor Equipment & Materials,NASDAQ,184.47,98,94,98,92,67.0,2733794505.75,47338433.0,0.2215,-10.19,1064290,975696,1012914,0.384
105,GRAL,Healthcare,Diagnostics & Research,NASDAQ,183.93,98,88,67,54,126.89,3607691570.2384186,44666234.0,0.1936,6.77,2032140,1090730,924958,0.257
106,NCEW,Industrials,Integrated Freight & Logistics,NASDAQ,183.31,98,98,96,92,17.63,55103997.802734375,3200000.0,0.012200001,-15.38,630,513,3100,0.335
107,ASST,Financial Services,Asset Management,NASDAQ,183.2,98,86,14,6,29.44,2857610123.2510834,94968764.0,0.2401,-65.45,9842080,9985256,7068580,0.946
108,AYA,Basic Materials,Silver,NASDAQ,182.25,98,97,87,90,28.47,4099269209.4109497,144036168.0,7.53,-6.35,1585460,1290726,1059632,1.507
109,CLMT,Basic Materials,Specialty Chemicals,NASDAQ,182.2,98,97,91,97,53.65,5185995806.0,87898234.0,0.0529,-10.09,1679450,1312073,1327032,0.408
110,SMTC,Technology,Semiconductors,NASDAQ,182.05,98,93,96,92,182.3,17265240810.0,93325626.0,0.0942,-1.7,3817920,3591713,2993932,0.327
111,OPTX,Technology,Electronic Components,NASDAQ,181.68,98,99,99,99,7.4,273500370.0834446,40279878.0,0.21360001,-50.4,409860,274446,335838,0.261
112,ILMN,Healthcare,Diagnostics & Research,NASDAQ,181.48,98,95,90,77,270.0,36182619262.69531,151000000.0,0.105399996,7.97,6148150,3251786,2742108,0.094
113,MRVI,Healthcare,Biotechnology,NASDAQ,180.84,98,98,96,50,7.6,1038457097.3907495,148989545.0,0.0872,-19.32,2372580,4059683,3267020,0.085
114,HELP,Healthcare,Biotechnology,NASDAQ,180.63,98,98,38,21,12.61,903871784.7978401,73069668.0,1.59,-16.77,2214380,1742026,1882310,
115,NVCT,Healthcare,Biotechnology,NASDAQ,180.43,98,99,97,42,20.22,718169452.0,32644066.0,0.1012,-30.93,253650,217403,222720,
116,OPAD,Real Estate,Real Estate Services,NASDAQ,179.32,98,99,99,6,3.36,17204586.163467884,4832749.0,0.1537,-52.34,40810,45693,47820,-0.516
117,KRT,Consumer Cyclical,Packaging & Containers,NASDAQ,177.97,98,97,80,75,53.09,993994904.9806252,19931721.0,0.0374,4.49,237570,162133,157648,0.099
118,OKTA,Technology,Software - Infrastructure,NASDAQ,177.69,98,96,90,30,195.19,31882091785.742188,174820928.0,0.0515,1.35,4728400,4287083,3592486,0.106
119,DFTX,Healthcare,Biotechnology,NASDAQ,177.42,98,99,99,97,36.17,5214781514.024925,134366950.0,0.073699996,-27.22,3031600,2105970,2103774,
120,TEAM,Technology,Software - Application,NASDAQ,176.87,98,94,16,5,187.74,48607716337.8257,253138815.0,0.062800005,-5.47,3201160,3682763,4373712,0.276
121,PAYS,Technology,Software - Infrastructure,NASDAQ,176.75,97,98,85,85,12.67,696743013.6554413,56462156.0,0.0361,-12.2,766080,748953,744238,0.481
122,PENG,Technology,Information Technology Services,NASDAQ,176.55,97,96,99,41,56.22,2731235817.6049232,51242699.0,0.17969999,-37.44,1514440,1479260,1933312,0.476
123,ROLR,Consumer Cyclical,Gambling,NYSE ARCA,176.27,97,96,96,85,5.9,68050862.0514698,11029313.0,0.0145000005,-82.48,33820,41056,54814,-0.516
124,MNOV,Healthcare,Biotechnology,NASDAQ,176.22,97,44,53,62,2.58,163414533.43412733,49221246.0,0.0077,-33.85,1498560,538673,336258,2.406
125,FET,Energy,Oil & Gas Equipment & Services,NYSE,176.15,97,97,87,97,82.83,941679154.9271393,11472699.0,0.056700002,-5.25,183250,184766,198930,0.132
126,WDC,Technology,Computer Hardware,NASDAQ,175.74,97,98,99,99,456.81,159128345762.47852,360540944.0,0.0619,-42.89,7768440,6648596,7307858,0.438
127,NTRB,Healthcare,Biotechnology,NASDAQ,175.43,97,58,10,15,8.0,98825704.18110752,12155683.0,0.032899998,-7.26,178540,98936,62262,-0.297
128,QTTB,Healthcare,Biotechnology,NASDAQ,175.34,97,99,99,98,8.77,313770170.504385,29769466.0,0.1697,-62.79,649870,563510,571830,
129,MANE,Healthcare,Biotechnology,NYSE,175.09,97,97,98,93,116.57,4459874837.25,41778687.0,0.1479,-11.18,972400,695760,745556,
130,AMLX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,174.81,97,99,90,97,29.49,4136376401.2057343,127626548.0,0.1478,-28.32,1568790,3028986,2625524,
131,TWLO,Technology,Software - Infrastructure,NYSE,173.66,97,95,92,72,275.8,37447781082.39075,153575220.0,0.0378,6.75,3077160,2226793,2316436,0.22
132,BLZE,Technology,Software - Infrastructure,NASDAQ,173.23,97,99,99,15,13.19,814603990.5548096,61900000.0,0.070700005,-45.02,1894830,2368726,2616070,0.177
133,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,172.98,97,97,89,95,73.69,9149859663.706604,118536849.0,0.1275,-10.8,5122100,3458536,3446662,0.562
134,APPS,Technology,Software - Application,NASDAQ,172.86,97,98,98,16,11.11,1290033206.5343857,121016250.0,0.0871,-27.57,2942040,2693736,3327382,0.268
135,PSIG,Industrials,Integrated Freight & Logistics,NASDAQ,172.64,97,3,2,93,4.57,63830412.76682949,15380822.0,0.0004,-61.92,2105800,1262100,780628,-0.373
136,PSNL,Healthcare,Diagnostics & Research,NASDAQ,172.58,97,97,95,67,16.46,1751517860.059082,106799872.0,0.122600004,-12.86,2223150,3213310,3412900,0.3
137,CRWD,Technology,Software - Infrastructure,NASDAQ,172.39,97,96,92,33,252.13,243338108951.6977,1023934842.0,0.0241,0.72,13771420,11513310,9966138,0.258
138,FTH,Healthcare,Biotechnology,NASDAQ,171.5,97,98,94,99,28.0,889367013.0,25778754.0,0.0432,-33.56,599210,410103,356646,
139,INSW,Energy,Oil & Gas Midstream,NYSE,171.24,97,95,91,96,105.64,5505405293.228783,49531311.0,0.0859,-6.63,907030,685613,622546,1.401
140,RLAY,Healthcare,Biotechnology,NASDAQ,170.76,97,98,98,98,17.47,4128628361.478359,219141631.0,0.2314,-17.87,3845760,3196740,2766726,-0.483
141,NTRA,Healthcare,Diagnostics & Research,NASDAQ,170.11,97,94,87,71,412.56,53245417067.786865,144144170.0,0.0394,11.6,1932660,1407000,1359908,0.377
142,ACHV,Healthcare,Biotechnology,NASDAQ,168.93,97,96,95,57,7.54,821161872.1627092,102902490.0,0.1607,-12.73,1599510,1591333,1408232,
143,NAT,Energy,Oil & Gas Midstream,NYSE,168.71,97,94,90,97,7.72,1746942969.75,211750663.0,0.081199996,-7.32,5660510,4496343,3928814,0.975
144,TRAX,Healthcare,Biotechnology,NASDAQ,168.69,97,98,34,47,34.42,1346845853.3584518,34892381.0,6.86,-31.04,846480,674650,708360,
145,NEO,Healthcare,Diagnostics & Research,NASDAQ,167.76,97,97,93,28,19.33,2557945990.7962036,128475440.0,0.14479999,-3.49,2526810,1899140,2324750,0.112
146,FEIM,Technology,Communication Equipment,NASDAQ,167.76,97,89,93,96,88.43,964204223.3486633,11273287.0,0.113900006,-1.48,405680,326816,358978,0.698
147,PUBM,Technology,Software - Application,NASDAQ,167.54,97,95,88,36,18.6,799403535.7980614,45550061.0,0.0616,-3.07,820590,685066,705882,0.105
148,HOWL,Healthcare,Biotechnology,NASDAQ,167.11,97,92,3,77,0.96,46898097.41543877,48599066.0,0.041500002,-59.66,734050,13796766,8528386,
149,FRO,Energy,Oil & Gas Midstream,NYSE,167.04,97,94,88,96,47.73,11447268596.165314,222622890.0,0.0675,-13.08,4942130,3350120,2742454,0.965
150,SPRB,Healthcare,Biotechnology,NASDAQ,166.94,97,98,91,94,48.72,152466387.4573021,2874013.0,0.1547,-79.7,107470,98940,78336,
151,MAMK,Industrials,Conglomerates,NASDAQ,166.74,97,97,96,98,13.0,216125000.0,16625000.0,0.0057,-9.09,0,0,0,0.437
152,EVC,Communication Services,Advertising Agencies,NYSE,166.55,97,98,99,80,7.41,719848796.6025972,92288305.0,0.14130001,-46.07,1063450,1129466,1449186,1.262
153,CRSR,Technology,Computer Hardware,NASDAQ,166.52,97,91,85,24,13.66,1447407723.7998705,108176959.0,0.2029,-8.8,1101010,1261233,1658672,-0.018
154,CJMB,Industrials,Integrated Freight & Logistics,NASDAQ,166.33,97,95,5,13,2.21,15181078.849502563,6658368.0,0.0608,-60.61,90330,300263,2459492,-0.174
155,PRAX,Healthcare,Biotechnology,NASDAQ,165.33,97,99,98,99,280.78,8346680753.420166,27919988.0,0.13430001,-28.5,562580,400110,402812,
156,CSTE,Industrials,Building Products & Equipment,NASDAQ,164.66,97,98,90,13,2.94,99236201.2929678,34577075.0,0.0072000003,-23.44,39950,83053,91122,-0.045
157,IRDM,Communication Services,Telecom Services,NASDAQ,164.36,97,95,97,91,48.75,4956757235.554504,105981552.0,0.028199999,-14.74,1428850,1001210,1138828,0.038
158,PKOH,Industrials,Specialty Industrial Machinery,NASDAQ,164.22,97,97,93,76,48.04,667409880.4990005,14490010.0,0.0296,-9.87,56600,73046,85018,0.1
159,NNBR,Industrials,Conglomerates,NASDAQ,164.14,97,95,97,29,3.67,273341271.534709,82580446.0,0.0535,-18.08,2493590,1964536,2272012,0.193
160,ECOR,Healthcare,Medical Devices,NASDAQ,164.08,97,88,88,85,11.12,105305539.55142975,9015885.0,0.038,-6.79,105290,88446,84888,0.28
161,KOPN,Technology,Electronic Components,NASDAQ,164.06,97,94,95,90,4.99,881036147.8171349,185872614.0,0.1464,-24.51,3747770,3558210,3972548,0.506
162,ANDG,Consumer Cyclical,Personal Services,NYSE,163.87,97,97,85,78,52.96,6425191817.016945,116842910.0,0.2116,-8.09,463630,538350,482702,0.237
163,ATRC,Healthcare,Medical Instruments & Supplies,NASDAQ,163.61,97,92,28,26,58.38,2955331603.784195,50866294.0,0.0848,-2.51,2002740,1261000,1118318,0.128
164,NEWP,Basic Materials,Silver,NYSE ARCA,163.58,97,98,86,97,6.62,1113551364.0,185591894.0,0.0326,-12.32,1129560,798126,719630,
165,MNTK,Basic Materials,Specialty Chemicals,NASDAQ,163.58,97,51,54,11,2.93,320267562.75,142341139.0,0.0352,7.33,937770,492753,372594,0.197
166,XGN,Healthcare,Diagnostics & Research,NASDAQ,162.95,97,87,38,8,8.72,203735097.29350662,24225339.0,0.0394,-28.7,292350,289260,345916,0.159
167,AMBQ,Technology,Semiconductors,NYSE,162.58,97,91,98,29,69.79,1583119704.418396,24184536.0,0.079,-23.82,682410,517633,518682,0.897
168,DINO,Energy,Oil & Gas Refining & Marketing,NYSE,162.52,97,95,86,88,106.82,20605148370.376625,177783849.0,0.0641,-9.24,3385780,2679823,2825878,0.532
